user-id,game-title,behavior,value
66650717,The Elder Scrolls V Skyrim,purchase,1.0
66650717,The Mighty Quest For Epic Loot,purchase,1.0
66650717,The Mighty Quest For Epic Loot,,12.6
66650717,Total War Rome Ii Emperor Edition,purchase,1.0
66650717,Total War Rome Ii Emperor Edition,,95.0
66650717,Total War Shogun 2,purchase,1.0
66650717,Total War Shogun 2,,163.0
66650717,Total War Shogun 2,purchase,1.0
66650717,Tribes Ascend,purchase,1.0
66650717,Tribes Ascend,,2.9
66650717,Unturned,purchase,1.0
66650717,Unturned,,2.6
66650717,Victoria Ii,purchase,1.0
66650717,Victory Command,purchase,1.0
66650717,Victory Command,,0.1
66650717,War Thunder,purchase,1.0
66650717,War Thunder,,104.0
66650717,War Of The Roses,purchase,1.0
66650717,War Of The Roses,purchase,1.0
66650717,War Of The Roses,purchase,1.0
66650717,Wargame Airland Battle,purchase,1.0
66650717,Wargame Airland Battle,,50.0
66650717,Wargame European Escalation,purchase,1.0
66650717,Wargame European Escalation,,86.0
66650717,Wargame Red Dragon,purchase,1.0
66650717,Wargame Red Dragon,,239.0
66650717,X Beyond The Frontier,purchase,1.0
66650717,X Beyond The Frontier,,2.4
66650717,X Rebirth,purchase,1.0
66650717,X Rebirth,,6.6
66650717,X Tension,purchase,1.0
66650717,X Tension,,0.1
66650717,X2 The Threat,purchase,1.0
66650717,X2 The Threat,,0.1
66650717,X3 Albion Prelude,purchase,1.0
66650717,X3 Albion Prelude,,56.0
66650717,X3 Reunion,purchase,1.0
66650717,X3 Terran Conflict,purchase,1.0
66650717,Zigfrak,purchase,1.0
66680972,Counter Strike,purchase,1.0
66680972,Counter Strike,,6.1
66680972,Counter Strike,purchase,1.0
66680972,Counter Strike,,92.0
66687732,Call Of Duty 2,purchase,1.0
66687732,Call Of Duty 2,,0.9
66687732,Call Of Duty 2,purchase,1.0
66687732,Call Of Duty 2,,2.6
66687732,Counter Strike,purchase,1.0
66687732,Counter Strike,,1.2
66687732,Portal,purchase,1.0
66687732,Portal,,6.5
66687732,Portal 2,purchase,1.0
66687732,Portal 2,,15.7
66713604,Machinarium,purchase,1.0
66713604,Machinarium,,1.0
66713604,Edge,purchase,1.0
66725148,Overlord,purchase,1.0
66725148,Overlord Ii,purchase,1.0
66725148,Overlord Ii,,0.6
66725148,Overlord,purchase,1.0
66725148,X Com Apocalypse,purchase,1.0
66725148,X Com Apocalypse,,25.0
66725148,X Com Enforcer,purchase,1.0
66725148,X Com Interceptor,purchase,1.0
66725148,X Com Terror From The Deep,purchase,1.0
66725148,X Com Ufo Defense,purchase,1.0
66748534,Counter Strike,purchase,1.0
66748534,Counter Strike,,17.4
66748534,Counter Strike,purchase,1.0
66748534,Counter Strike,purchase,1.0
66748534,Counter Strike,,0.2
66748534,Day Of Defeat,purchase,1.0
66748534,Deathmatch Classic,purchase,1.0
66748534,Deathmatch Classic,,0.2
66748534,Ricochet,purchase,1.0
66755246,Age Of Chivalry,purchase,1.0
66755246,Age Of Chivalry,,9.7
66755246,Alien Swarm,purchase,1.0
66755246,Alien Swarm,,11.9
66755246,Archeblade,purchase,1.0
66755246,C9,purchase,1.0
66755246,Dead Island,purchase,1.0
66755246,Fallen Earth,purchase,1.0
66755246,Fistful Of Frags,purchase,1.0
66755246,Half Life 2,purchase,1.0
66755246,Half Life 2,,1.4
66755246,Half Life 2,purchase,1.0
66755246,No More Room In Hell,purchase,1.0
66755246,Ragnarok Online 2,purchase,1.0
66755246,Realm Of The Mad God,purchase,1.0
66755246,Royal Quest,purchase,1.0
66755246,Synergy,purchase,1.0
66755246,Synergy,,22.0
66755246,The Expendabros,purchase,1.0
66755246,The Four Kings Casino And Slots,purchase,1.0
66755246,Unturned,purchase,1.0
66755246,Wakfu,purchase,1.0
66755246,Zombie Panic Source,purchase,1.0
66755246,Zombie Panic Source,,127.0
66755246,Zombies Monsters Robots,purchase,1.0
66939289,Counter Strike,purchase,1.0
66939289,Counter Strike,,280.0
66939289,Day Of Defeat,purchase,1.0
66939289,Day Of Defeat,,16.0
66939289,Half Life 2,purchase,1.0
66939289,Half Life 2,,4.0
66939289,Half Life 2,purchase,1.0
66939289,Half Life 2,,0.5
66939289,Killing Floor,purchase,1.0
66939289,Killing Floor,,3.0
66939289,Killing Floor 2,purchase,1.0
66939289,Killing Floor 2,,1.7
66950079,Apb Reloaded,purchase,1.0
66950079,Apb Reloaded,,2.5
66950079,Ark Survival Evolved,purchase,1.0
66950079,Ark Survival Evolved,,84.0
66950079,Arma 3,purchase,1.0
66950079,Arma 3,,509.0
66950079,Arma 3,purchase,1.0
66950079,Arma 3,purchase,1.0
66950079,Arma 3,purchase,1.0
66950079,Arma 3,purchase,1.0
66950079,Arma Cold War Assault,purchase,1.0
66950079,Borderlands,purchase,1.0
66950079,Borderlands,,3.8
66950079,Borderlands Dlc Claptraps New Robot Revolution,purchase,1.0
66950079,Borderlands Dlc Mad Moxxi S Underdome Riot,purchase,1.0
66950079,Borderlands Dlc The Secret Armory Of General Knoxx,purchase,1.0
66950079,Borderlands Dlc The Zombie Island Of Dr Ned,purchase,1.0
66950079,Call Of Duty,purchase,1.0
66950079,Call Of Duty,,5.8
66950079,Call Of Duty,purchase,1.0
66950079,Call Of Duty,,0.9
66950079,Chivalry Medieval Warfare,purchase,1.0
66950079,Chivalry Medieval Warfare,,7.0
66950079,Counter Strike,purchase,1.0
66950079,Counter Strike,purchase,1.0
66950079,Counter Strike,purchase,1.0
66950079,Counter Strike,purchase,1.0
66950079,Counter Strike,,73.0
66950079,Counter Strike,purchase,1.0
66950079,Counter Strike,,0.1
66950079,Dead Island,purchase,1.0
66950079,Dirt 3,purchase,1.0
66950079,Dirt 3,,17.7
66950079,Dirt 3,purchase,1.0
66950079,Euro Truck Simulator 2,purchase,1.0
66950079,Euro Truck Simulator 2,,79.0
66950079,Euro Truck Simulator 2,purchase,1.0
66950079,F1 2012,purchase,1.0
66950079,F1 2012,,10.9
66950079,Fuel,purchase,1.0
66950079,Fuel,,8.8
66950079,Farming Simulator 15,purchase,1.0
66950079,Farming Simulator 15,,98.0
66950079,Farming Simulator 2013,purchase,1.0
66950079,Farming Simulator 2013,,112.0
66950079,Garry S Mod,purchase,1.0
66950079,Garry S Mod,,44.0
66950079,Grand Theft Auto Episodes From Liberty City,purchase,1.0
66950079,Grand Theft Auto Episodes From Liberty City,,18.2
66950079,Infestation Survivor Stories,purchase,1.0
66950079,Infestation Survivor Stories,,3.1
66950079,Just Cause,purchase,1.0
66950079,Just Cause 2,purchase,1.0
66950079,Just Cause 2,,0.7
66950079,Just Cause 2,purchase,1.0
66950079,Just Cause 2,,5.2
66950079,Payday 2,purchase,1.0
66950079,Payday 2,,1.0
66950079,Patch Testing For Chivalry,purchase,1.0
66950079,Saints Row 2,purchase,1.0
66950079,Saints Row Iv,purchase,1.0
66950079,Saints Row Iv,,3.0
66950079,Saints Row The Third,purchase,1.0
66950079,Space Engineers,purchase,1.0
66950079,Space Engineers,,12.3
66950079,Spintires,purchase,1.0
66950079,Spintires,,1.9
66950079,Tactical Intervention,purchase,1.0
66950079,Team Fortress 2,purchase,1.0
66950079,Team Fortress 2,,232.0
66950079,Tom Clancy S Splinter Cell,purchase,1.0
66950079,Tom Clancy S Splinter Cell,,0.4
66950079,Tom Clancy S Splinter Cell,purchase,1.0
66950079,Tom Clancy S Splinter Cell,purchase,1.0
66950079,Tom Clancy S Splinter Cell,purchase,1.0
66950079,Tom Clancy S Splinter Cell,,8.3
66950079,Tom Clancy S Splinter Cell,purchase,1.0
66950079,Trials Evolution Gold Edition,purchase,1.0
66950079,Trials Evolution Gold Edition,,22.0
66950079,Unturned,purchase,1.0
66950079,Unturned,,2.3
66950079,Unturned,purchase,1.0
66950079,War Thunder,purchase,1.0
66950079,Worms,purchase,1.0
66950079,Worms,purchase,1.0
66950079,Worms,,0.3
66950079,Worms,purchase,1.0
66950079,Worms,purchase,1.0
66950079,Worms,purchase,1.0
66950079,Worms,purchase,1.0
66950079,Worms,purchase,1.0
66950079,Worms,,1.1
66950079,Worms,purchase,1.0
66950079,Worms,purchase,1.0
66950079,Worms,,0.6
66950079,Thehunter,purchase,1.0
67001780,Empire Total War,purchase,1.0
67001780,Empire Total War,,246.0
67001780,Grand Theft Auto,purchase,1.0
67001780,Grand Theft Auto,,79.0
67001780,Grand Theft Auto,purchase,1.0
67001780,Grand Theft Auto,,17.9
67001780,Medieval Ii Total War,purchase,1.0
67001780,Medieval Ii Total War,,0.1
67001780,Medieval Ii Total War,purchase,1.0
67001780,Napoleon Total War,purchase,1.0
67001780,Napoleon Total War,,645.0
67001780,Rome Total War,purchase,1.0
67001780,Rome Total War,,2.7
67001780,Rome Total War,purchase,1.0
67001780,Rome Total War,,0.8
67001780,Total War Shogun 2,purchase,1.0
67001780,Total War Shogun 2,,433.0
67001780,Total War Shogun 2,purchase,1.0
67083031,Dark,purchase,1.0
67083031,Counter Strike,purchase,1.0
67083031,Counter Strike,,110.0
67083031,Counter Strike,purchase,1.0
67083031,Counter Strike,,146.0
67083031,Day Of Defeat,purchase,1.0
67083031,Euro Truck Simulator,purchase,1.0
67083031,Euro Truck Simulator,,0.2
67083031,Half Life 2,purchase,1.0
67083031,Half Life 2,purchase,1.0
67083031,Left 4 Dead 2,purchase,1.0
67083031,Left 4 Dead 2,,0.6
67083031,Magic Duels,purchase,1.0
67083031,Magic The Gathering Duels Of The Planeswalkers 2013,purchase,1.0
67083031,Magic The Gathering Duels Of The Planeswalkers 2013,,18.2
67083031,Path Of Exile,purchase,1.0
67083031,Portal,purchase,1.0
67083031,Portal,,0.6
67083031,Portal 2,purchase,1.0
67083031,Sonic Generations,purchase,1.0
67083031,Sonic Generations,,3.2
67083031,Spiral Knights,purchase,1.0
67083031,Spiral Knights,,2.0
67083031,Team Fortress 2,purchase,1.0
67083031,Team Fortress 2,,1.2
67083031,The Binding Of Isaac,purchase,1.0
67083031,The Binding Of Isaac,,19.1
67083031,Trine 2,purchase,1.0
67083031,Trine 2,,1.8
67083031,Wakfu,purchase,1.0
67083031,Wakfu,,1.2
67176371,Call Of Duty Black Ops Iii,purchase,1.0
67176371,Call Of Duty Black Ops Iii,,12.5
67176371,Call Of Duty 2,purchase,1.0
67176371,Call Of Duty 2,,44.0
67176371,Call Of Duty 2,purchase,1.0
67176371,Call Of Duty 2,,150.0
67176371,Call Of Duty Modern Warfare 3,purchase,1.0
67176371,Call Of Duty Modern Warfare 3,,49.0
67176371,Call Of Duty Modern Warfare 3,purchase,1.0
67176371,Call Of Duty Modern Warfare 3,,827.0
67176371,Supreme Commander 2,purchase,1.0
67176371,Supreme Commander 2,,157.0
67176371,Supreme Commander 2 Infinite War Battle Pack One,purchase,1.0
67191748,Napoleon Total War,purchase,1.0
67191748,Napoleon Total War,,66.0
67238071,The Secret Of Monkey Island Special Edition,purchase,1.0
67238071,The Secret Of Monkey Island Special Edition,,0.6
67244867,Borderlands 2,purchase,1.0
67244867,Borderlands 2,,307.0
67244867,Dishonored,purchase,1.0
67244867,Dishonored,,11.5
67244867,H1Z1,purchase,1.0
67244867,H1Z1,,9.0
67244867,H1Z1,purchase,1.0
67244867,Left 4 Dead 2,purchase,1.0
67244867,Left 4 Dead 2,,1.4
67244867,Planet Explorers,purchase,1.0
67244867,Planet Explorers,,15.2
67244867,The Elder Scrolls V Skyrim,purchase,1.0
67244867,The Elder Scrolls V Skyrim,,10.7
67244867,Torchlight Ii,purchase,1.0
67244867,Torchlight Ii,,47.0
67341526,Football Manager 2010,purchase,1.0
67341526,Football Manager 2010,,19.7
67349307,Braid,purchase,1.0
67349307,Braid,,3.2
67349307,Call Of Duty,purchase,1.0
67349307,Call Of Duty,,8.7
67349307,Call Of Duty,purchase,1.0
67349307,Call Of Duty Modern Warfare 3,purchase,1.0
67349307,Call Of Duty Modern Warfare 3,,6.7
67349307,Call Of Duty Modern Warfare 3,purchase,1.0
67349307,Commandos 2 Men Of Courage,purchase,1.0
67349307,Commandos 2 Men Of Courage,,1.4
67349307,Commandos 3 Destination Berlin,purchase,1.0
67349307,Commandos Behind Enemy Lines,purchase,1.0
67349307,Commandos Behind Enemy Lines,,5.7
67349307,Call Of Duty,purchase,1.0
67349307,Counter Strike,purchase,1.0
67349307,Counter Strike,,6.0
67349307,Dota 2,purchase,1.0
67349307,Dota 2,,43.0
67349307,Fallout 3,purchase,1.0
67349307,Fallout 3,,7.7
67349307,Fallout,purchase,1.0
67349307,Fallout,,2.5
67349307,From Dust,purchase,1.0
67349307,From Dust,,4.1
67349307,Heroes Of Might Magic V,purchase,1.0
67349307,Heroes Of Might Magic V,,0.7
67349307,L A Noire,purchase,1.0
67349307,L A Noire,,2.2
67349307,Portal,purchase,1.0
67349307,Portal,,2.6
67349307,Portal 2,purchase,1.0
67349307,Portal 2,,56.0
67349307,Sid Meier S Civilization V,purchase,1.0
67349307,Sid Meier S Civilization V,,66.0
67349307,Sid Meier S Civilization V,purchase,1.0
67349307,Skyrim High Resolution Texture Pack,purchase,1.0
67349307,Test Drive Unlimited 2,purchase,1.0
67349307,Test Drive Unlimited 2,,1.3
67349307,The Elder Scrolls V Skyrim,purchase,1.0
67349307,The Elder Scrolls V Skyrim,,31.0
67349307,Titan Quest,purchase,1.0
67349307,Titan Quest,purchase,1.0
67349307,Titan Quest,,1.1
67349307,Tom Clancy S Splinter Cell,purchase,1.0
67349307,Tom Clancy S Splinter Cell,,2.3
67349307,Torchlight,purchase,1.0
67349307,Torchlight,,0.9
67492611,7 Days To Die,purchase,1.0
67492611,7 Days To Die,,19.7
67492611,Age Of Empires Ii Hd Edition,purchase,1.0
67492611,Age Of Empires Ii Hd Edition,,29.0
67492611,Age Of Empires Iii Complete Collection,purchase,1.0
67492611,Age Of Empires Iii Complete Collection,,0.7
67492611,Alien Swarm,purchase,1.0
67492611,Alien Swarm,,21.0
67492611,Besiege,purchase,1.0
67492611,Besiege,,22.0
67492611,Borderlands 2,purchase,1.0
67492611,Borderlands 2,,23.0
67492611,Crypt Of The Necrodancer,purchase,1.0
67492611,Crypt Of The Necrodancer,,25.0
67492611,Crypt Of The Necrodancer,purchase,1.0
67492611,Crypt Of The Necrodancer,purchase,1.0
67492611,Dark Souls Ii,purchase,1.0
67492611,Dark Souls Ii,,143.0
67492611,Dark Souls Ii Season Pass,purchase,1.0
67492611,Dark Souls Ii,purchase,1.0
67492611,Dark Souls Ii,purchase,1.0
67492611,Dark Souls Ii,,22.0
67492611,Dead Island,purchase,1.0
67492611,Dota 2,purchase,1.0
67492611,Dota 2,,0.7
67492611,Grand Theft Auto V,purchase,1.0
67492611,Grand Theft Auto V,,40.0
67492611,Hawken,purchase,1.0
67492611,Killing Floor,purchase,1.0
67492611,Killing Floor,,175.0
67492611,Killing Floor,purchase,1.0
67492611,Killing Floor 2,purchase,1.0
67492611,Killing Floor 2,,67.0
67492611,Killing Floor 2,purchase,1.0
67492611,Killing Floor 2,,2.8
67492611,Left 4 Dead 2,purchase,1.0
67492611,Left 4 Dead 2,,2.6
67492611,Metal Gear Solid V Ground Zeroes,purchase,1.0
67492611,Metal Gear Solid V Ground Zeroes,,31.0
67492611,Metal Gear Solid V The Phantom Pain,purchase,1.0
67492611,Metal Gear Solid V The Phantom Pain,,126.0
67492611,Metal Gear Solid Legacy,purchase,1.0
67492611,Payday 2,purchase,1.0
67492611,Payday 2,,83.0
67492611,Path Of Exile,purchase,1.0
67492611,Path Of Exile,,1.0
67492611,Planetside 2,purchase,1.0
67492611,Robocraft,purchase,1.0
67492611,Robocraft,,45.0
67492611,Sanctum 2,purchase,1.0
67492611,Space Engineers,purchase,1.0
67492611,Space Engineers,,28.0
67492611,Terraria,purchase,1.0
67492611,Terraria,,2.3
67492611,The Crew,purchase,1.0
67492611,The Crew,,56.0
67492611,The Elder Scrolls V Skyrim,purchase,1.0
67492611,The Elder Scrolls V Skyrim,,345.0
67492611,The Elder Scrolls V Skyrim,purchase,1.0
67492611,The Elder Scrolls V Skyrim,purchase,1.0
67492611,The Elder Scrolls V Skyrim,purchase,1.0
67492611,Street Fighter Iv,purchase,1.0
67492611,Street Fighter Iv,,10.1
67492611,Warframe,purchase,1.0
67492611,Warframe,,1.3
67530228,Alien Swarm,purchase,1.0
67530228,Alien Swarm,,0.4
67530228,Half Life 2,purchase,1.0
67530228,Half Life 2,,1.5
67530228,Half Life 2,purchase,1.0
67530228,Half Life 2,,0.8
67530228,Sam Max 104 Abe Lincoln Must Die,purchase,1.0
67530228,Sam Max 104 Abe Lincoln Must Die,,0.9
67549251,Torchlight,purchase,1.0
67549251,Torchlight,,3.3
67579257,A Virus Named Tom,purchase,1.0
67579257,A Virus Named Tom,,0.2
67579257,Age Of Empires Ii Hd Edition,purchase,1.0
67579257,Age Of Empires Ii Hd Edition,,40.0
67579257,Alien Swarm,purchase,1.0
67579257,Alien Swarm,,6.0
67579257,Arcadia,purchase,1.0
67579257,Arma 2,purchase,1.0
67579257,Arma 2,purchase,1.0
67579257,Arma 2,,0.3
67579257,Arma 2,purchase,1.0
67579257,Arma 3,purchase,1.0
67579257,Arma 3,,39.0
67579257,Arma 3,purchase,1.0
67579257,Singularity,purchase,1.0
67579257,Singularity,,0.7
67579257,Kingdom,purchase,1.0
67579257,Kingdom,,0.5
67579257,Awesomenauts,purchase,1.0
67579257,Awesomenauts,,0.1
67579257,Bit Trip Presents Runner2 Future Legend Of Rhythm Alien,purchase,1.0
67579257,Brink,purchase,1.0
67579257,Brink,,5.1
67579257,Bastion,purchase,1.0
67579257,Batman Arkham Asylum,purchase,1.0
67579257,Batman Arkham Asylum,,3.0
67579257,Batman Arkham City,purchase,1.0
67579257,Batman Arkham Knight,purchase,1.0
67579257,Batman Arkham Knight,,2.8
67579257,Batman Arkham Origins,purchase,1.0
67579257,Batman Arkham Origins,,21.0
67579257,Batman Arkham Origins Online Supply Drop 1,purchase,1.0
67579257,Batman Arkham Origins Infinite Earths Skins Pack,purchase,1.0
67579257,Batman Arkham Origins,purchase,1.0
67579257,Batman Arkham Origins New Millennium Skins Pack,purchase,1.0
67579257,Batman Arkham Origins Online Supply Drop 2,purchase,1.0
67579257,Batman Arkham Origins,purchase,1.0
67579257,Blacklight Retribution,purchase,1.0
67579257,Borderlands 2,purchase,1.0
67579257,Borderlands 2,,49.0
67579257,Borderlands 2,purchase,1.0
67579257,Borderlands,purchase,1.0
67579257,Borderlands,,8.2
67579257,Two Brothers,purchase,1.0
67579257,Two Brothers,,0.4
67579257,Brtal Legend,purchase,1.0
67579257,Burnout Paradise The Ultimate Box,purchase,1.0
67579257,Burnout Paradise The Ultimate Box,,0.7
67579257,Call Of Duty,purchase,1.0
67579257,Call Of Duty,,9.9
67579257,Call Of Duty,purchase,1.0
67579257,Call Of Duty,,9.2
67579257,Castlevania Lords Of Shadow Ultimate Edition,purchase,1.0
67579257,Castlevania Lords Of Shadow Ultimate Edition,,3.0
67579257,Cities In Motion 2,purchase,1.0
67579257,Command And Conquer Red Alert 3,purchase,1.0
67579257,Command And Conquer Red Alert 3,,0.4
67579257,Contagion,purchase,1.0
67579257,Contagion,,8.6
67579257,Crysis,purchase,1.0
67579257,Crysis,,1.1
67579257,Crysis 2,purchase,1.0
67579257,Crysis 2,,37.0
67579257,Crysis,purchase,1.0
67579257,Crysis,purchase,1.0
67579257,Dragon Ball Xenoverse,purchase,1.0
67579257,Dragon Ball Xenoverse,,3.5
67579257,Darksiders Ii,purchase,1.0
67579257,Darksiders Ii,,0.9
67579257,Dead Island,purchase,1.0
67579257,Dead Island,,1.4
67579257,Dead Space,purchase,1.0
67579257,Deadlight,purchase,1.0
67579257,Deadlight,,1.9
67579257,Defiance,purchase,1.0
67579257,Defiance,,7.3
67579257,Deus Ex Human Revolution,purchase,1.0
67579257,Deus Ex Human Revolution,,0.9
67579257,Divine Souls,purchase,1.0
67579257,Don T Starve,purchase,1.0
67579257,Don T Starve,,122.0
67579257,Dota 2,purchase,1.0
67579257,Dota 2,,1.1
67579257,Dust An Elysian Tail,purchase,1.0
67579257,Dust An Elysian Tail,,3.4
67579257,Light,purchase,1.0
67579257,Light,,78.0
67579257,Eets,purchase,1.0
67579257,Fez,purchase,1.0
67579257,Fez,,0.2
67579257,Forced,purchase,1.0
67579257,Forced,,2.4
67579257,Light,purchase,1.0
67579257,Fuel,purchase,1.0
67579257,Fuel,,0.5
67579257,Fallout 4,purchase,1.0
67579257,Fallout 4,,24.0
67579257,Far Cry 2,purchase,1.0
67579257,Far Cry 2,,18.9
67579257,Far Cry 2 Fortunes Pack,purchase,1.0
67579257,Firefall,purchase,1.0
67579257,Firefall,,17.3
67579257,Grid 2,purchase,1.0
67579257,Grid 2,,14.6
67579257,Grid 2 Gtr Racing Pack,purchase,1.0
67579257,Grid,purchase,1.0
67579257,Grid,,2.4
67579257,Garry S Mod,purchase,1.0
67579257,Garry S Mod,,0.3
67579257,Geometry Wars 3 Dimensions Evolved,purchase,1.0
67579257,Geometry Wars 3 Dimensions Evolved,,5.1
67579257,Grand Theft Auto,purchase,1.0
67579257,Grand Theft Auto V,purchase,1.0
67579257,Grand Theft Auto V,,49.0
67579257,H1Z1,purchase,1.0
67579257,H1Z1,,4.0
67579257,H1Z1,purchase,1.0
67579257,Infestation Survivor Stories,purchase,1.0
67579257,Infestation Survivor Stories,,24.0
67579257,Interstellar Marines,purchase,1.0
67579257,Interstellar Marines,,1.2
67579257,Joe Danger 2 The Movie,purchase,1.0
67579257,Just Cause 2,purchase,1.0
67579257,Just Cause 2,,5.7
67579257,Just Cause 2,purchase,1.0
67579257,Just Cause 2,,4.7
67579257,Killing Floor,purchase,1.0
67579257,Killing Floor,,0.5
67579257,Killing Floor 2,purchase,1.0
67579257,Kingdoms,purchase,1.0
67579257,Kingdoms,,77.0
67579257,Kung Fury,purchase,1.0
67579257,Limbo,purchase,1.0
67579257,Light,purchase,1.0
67579257,Light,,3.4
67579257,Left 4 Dead 2,purchase,1.0
67579257,Left 4 Dead 2,,40.0
67579257,Life Is Strange,purchase,1.0
67579257,Life Is Strange,,2.2
67579257,Mad Max,purchase,1.0
67579257,Mad Max,,10.5
67579257,Mafia Ii,purchase,1.0
67579257,Mafia Ii,,0.3
67579257,Magicka,purchase,1.0
67579257,Magicka,,5.9
67579257,Magicka,purchase,1.0
67579257,Magicka,purchase,1.0
67579257,Magicka,purchase,1.0
67579257,Magicka,purchase,1.0
67579257,Magicka,purchase,1.0
67579257,Magicka,purchase,1.0
67579257,Magicka,purchase,1.0
67579257,Mark Of The Ninja,purchase,1.0
67579257,Mark Of The Ninja,,0.4
67579257,Marlow Briggs,purchase,1.0
67579257,Marlow Briggs,,0.6
67579257,Max Payne 3,purchase,1.0
67579257,Max Payne 3,,6.1
67579257,Mechwarrior Online,purchase,1.0
67579257,Mechwarrior Online,,0.7
67579257,Medal Of Honor Pre Order,purchase,1.0
67579257,Medal Of Honor Tm Multiplayer,purchase,1.0
67579257,Medal Of Honor Tm Multiplayer,,0.6
67579257,Medal Of Honor Tm Single Player,purchase,1.0
67579257,Medal Of Honor Tm Single Player,,0.7
67579257,Metro 2033,purchase,1.0
67579257,Metro 2033,,1.2
67579257,Light,purchase,1.0
67579257,Edge,purchase,1.0
67579257,Edge,,0.3
67579257,Natural Selection 2,purchase,1.0
67579257,Natural Selection 2,,0.3
67579257,Nether,purchase,1.0
67579257,Nether,,62.0
67579257,Nether,purchase,1.0
67579257,Nether,purchase,1.0
67579257,Orion Prelude,purchase,1.0
67579257,Orion Prelude,,10.8
67579257,Orcs Must Die,purchase,1.0
67579257,Orcs Must Die 2,purchase,1.0
67579257,Orcs Must Die 2,,4.4
67579257,Overlord Ii,purchase,1.0
67579257,Overlord Ii,,0.4
67579257,Payday 2,purchase,1.0
67579257,Payday 2,,21.0
67579257,Payday The Heist,purchase,1.0
67579257,Payday The Heist,,12.0
67579257,Damnation,purchase,1.0
67579257,Papo Yo,purchase,1.0
67579257,Planet Explorers,purchase,1.0
67579257,Planet Explorers,,18.9
67579257,Planetside 2,purchase,1.0
67579257,Planetside 2,,33.0
67579257,Planetary Annihilation,purchase,1.0
67579257,Planetary Annihilation,,1.3
67579257,Portal 2,purchase,1.0
67579257,Portal 2,,8.1
67579257,Rush,purchase,1.0
67579257,Rush,,0.5
67579257,Red Faction,purchase,1.0
67579257,Red Faction,,0.2
67579257,Reus,purchase,1.0
67579257,Reus,,0.9
67579257,Robocraft,purchase,1.0
67579257,Rocket League,purchase,1.0
67579257,Rocket League,,125.0
67579257,Rocketbirds Hardboiled Chicken,purchase,1.0
67579257,Rocketbirds Hardboiled Chicken,,0.2
67579257,A R E S,purchase,1.0
67579257,Saints Row The Third,purchase,1.0
67579257,Saints Row The Third,,13.6
67579257,Sanctum 2,purchase,1.0
67579257,Sanctum 2,,8.5
67579257,Serious Sam 3 Bfe,purchase,1.0
67579257,Serious Sam 3 Bfe,,3.2
67579257,Shelter,purchase,1.0
67579257,Shelter,,0.4
67579257,Sins Of A Solar Empire Rebellion,purchase,1.0
67579257,Sins Of A Solar Empire Rebellion,,2.1
67579257,Skyrim High Resolution Texture Pack,purchase,1.0
67579257,Sleeping Dogs,purchase,1.0
67579257,Sleeping Dogs,,24.0
67579257,Sniper Elite Zombie Army 2,purchase,1.0
67579257,Sniper Elite Zombie Army 2,,3.3
67579257,Spellforce 2 Faith In Destiny,purchase,1.0
67579257,Spellforce 2 Faith In Destiny,,5.0
67579257,State Of Decay,purchase,1.0
67579257,State Of Decay,,2.2
67579257,Supreme Commander,purchase,1.0
67579257,Supreme Commander 2,purchase,1.0
67579257,Supreme Commander 2,,111.0
67579257,Supreme Commander 2 Infinite War Battle Pack One,purchase,1.0
67579257,Supreme Commander,purchase,1.0
67579257,Supreme Commander,,417.0
67579257,Tera,purchase,1.0
67579257,Tera,,0.4
67579257,Team Fortress 2,purchase,1.0
67579257,Team Fortress 2,,5.0
67579257,Test Drive Unlimited 2,purchase,1.0
67579257,Test Drive Unlimited 2,,49.0
67579257,The Elder Scrolls V Skyrim,purchase,1.0
67579257,The Elder Scrolls V Skyrim,,132.0
67579257,The Guild Ii,purchase,1.0
67579257,The Walking Dead,purchase,1.0
67579257,The Walking Dead,,13.3
67579257,The Walking Dead Season Two,purchase,1.0
67579257,The Walking Dead Season Two,,9.9
67579257,The Witcher 2 Assassins Of Kings Enhanced Edition,purchase,1.0
67579257,The Witcher 2 Assassins Of Kings Enhanced Edition,,1.6
67579257,To The Moon,purchase,1.0
67579257,Tomb Raider,purchase,1.0
67579257,Tomb Raider,,3.1
67579257,Torchlight Ii,purchase,1.0
67579257,Torchlight Ii,,23.0
67579257,Trine 2,purchase,1.0
67579257,Trine 2,,1.9
67579257,Unturned,purchase,1.0
67579257,Unturned,,0.3
67579257,Viking Battle For Asgard,purchase,1.0
67579257,Viking Battle For Asgard,,3.1
67579257,Worms,purchase,1.0
67579257,Worms,,0.7
67579257,Xcom Enemy Unknown,purchase,1.0
67579257,Xcom Enemy Unknown,,1.3
67579257,Xam,purchase,1.0
67579257,Zeno Clash,purchase,1.0
67579257,Zeno Clash,,0.7
67628444,Alien Swarm,purchase,1.0
67628444,Alien Swarm,,0.5
67628444,Half Life 2,purchase,1.0
67628444,Half Life 2,,0.8
67628444,Half Life 2 Episode One,purchase,1.0
67628444,Half Life 2 Episode Two,purchase,1.0
67628444,Half Life 2,purchase,1.0
67628444,Left 4 Dead 2,purchase,1.0
67628444,Mass Effect,purchase,1.0
67628444,Portal,purchase,1.0
67628444,Portal,,1.1
67628444,Sid Meier S Civilization V,purchase,1.0
67628444,Sid Meier S Civilization V,,16.5
67628444,Simcity 4 Deluxe,purchase,1.0
67628444,Team Fortress 2,purchase,1.0
67628444,Team Fortress 2,,0.3
67633077,Empire Total War,purchase,1.0
67633077,Empire Total War,,145.0
